date,open,high,low,close,volume,shares_calculated,shares_actual,relative_daily_return,relative_cumulative_return,absolute_daily_return,asset_value_BoP,asset_value_EoP
2024-06-24,383.8500061035156,394.82000732421875,383.0,389.7200012207031,834100,2.740429017383634,3,,,,0.0,1068.0
2024-06-25,390.20001220703125,392.44000244140625,386.1199951171875,388.19000244140625,595200,2.740429017383634,3,-0.003925892370174822,-0.003925892370174822,-4.190000000000055,1068.0,1063.81
2024-06-26,388.0,390.3399963378906,386.3299865722656,387.8800048828125,489300,2.740429017383634,3,-0.0007985717216932864,-0.004721328985238915,-0.849999999999909,1063.81,1062.96
2024-06-27,389.0,391.42999267578125,383.1000061035156,385.95001220703125,932700,2.740429017383634,3,-0.004975746755402688,-0.009673583603262093,-5.289999999999964,1062.96,1057.67
2024-06-28,385.9800109863281,388.0199890136719,382.4599914550781,385.8699951171875,818000,2.740429017383634,3,-0.00020732500923159591,-0.009878903036683817,-0.22000000000002728,1057.67,1057.45
2024-07-01,385.8699951171875,390.5,381.9599914550781,384.4100036621094,862000,2.740429017383634,3,-0.003783635611871672,-0.013625160479219689,-4.0,1057.45,1053.45
2024-07-02,384.5,394.489990234375,383.9800109863281,393.0199890136719,749500,2.740429017383634,3,0.02239792219125114,0.008467586427774565,23.589999999999918,1053.45,1077.04
2024-07-03,393.0,396.989990234375,388.0,389.6700134277344,431400,2.740429017383634,3,-0.008523677369043359,-0.00012826591607362214,-9.180000000000064,1077.04,1067.86
2024-07-05,390.0,390.6700134277344,384.8900146484375,390.0,550200,2.740429017383634,3,0.0008468359403970283,0.000718461404135784,0.9100000000000819,1067.86,1068.77
2024-07-08,392.2699890136719,403.260009765625,391.239990234375,395.82000732421875,912300,2.740429017383634,3,0.014923095703125,0.015652278775553752,15.950000000000045,1068.77,1084.72
2024-07-09,395.3800048828125,398.5899963378906,391.4100036621094,396.010009765625,644000,2.740429017383634,3,0.0004800223280543303,0.016139814546905384,0.5199999999999818,1084.72,1085.24
2024-07-10,395.0299987792969,398.4599914550781,392.8399963378906,396.0299987792969,631100,2.740429017383634,3,5.0476031360213724e-05,0.01619110525205092,0.049999999999954525,1085.24,1085.29
2024-07-11,396.25,403.70001220703125,395.0,400.82000732421875,627500,2.740429017383634,3,0.012095064918532294,0.02848200263970946,13.13000000000011,1085.29,1098.42
